datetime,open,high,low,close,volume,end_time,adj_close,completed,open_60m_float,high_60m_float,low_60m_float,close_60m_float,Datetime,bband_20_low,bband_20_low_prev,bband_20_high,bband_20_high_prev,close_prev,willr_ema,willr_ema_prev,willr_60m_float,willr_ema_60m_float,willr_ema_prev_60m_float
1614490560,206.03,207.91,205.99,207.21,1188.883,1614490739999,207.21,True,203.26,207.91,197.88,207.21,2021-02-28 05:36:00,198.3493588107453,198.42000472656443,209.55564118925474,209.09599527343553,205.96,-55.97972738488644,-54.09131613481609,-57.43613138686129,-55.20040355503708,-55.09394032495021
1614490740,207.12,207.23,206.0,206.34,1015.557,1614490919999,206.34,True,203.35,207.91,197.88,206.34,2021-02-28 05:39:00,198.37797537249844,198.3493588107453,209.8180246275016,209.55564118925474,207.21,-55.97972738488644,-54.09131613481609,-61.40510948905109,-56.03768274431988,-55.78209099457077
1614490920,206.28,206.29,205.29,205.71,518.528,1614491099999,205.71,True,203.21,207.91,197.88,205.71,2021-02-28 05:42:00,198.46088718335372,198.37797537249844,209.97711281664627,209.8180246275016,206.34,-55.97972738488644,-54.09131613481609,-64.27919708029195,-56.72446538092079,-56.36471625237931
1614491100,205.59,205.66,203.96,204.82,2178.758,1614491279999,204.82,True,202.75,207.91,197.88,204.82,2021-02-28 05:45:00,198.60709958003926,198.46088718335372,210.03490041996074,209.97711281664627,205.71,-55.97972738488644,-54.09131613481609,-68.33941605839419,-55.567216848959696,-54.95901688660567
1614491280,204.8,205.56,204.69,205.37,699.226,1614491459999,205.37,True,202.24,207.91,197.88,205.37,2021-02-28 05:48:00,198.85191321261132,198.60709958003926,210.1040867873887,210.03490041996074,204.82,-55.97972738488644,-54.09131613481609,-65.8302919708029,-54.85149977919325,-54.32870015102135
1614491460,205.43,206.06,204.72,205.9,876.352,1614491639999,205.9,True,200.93,207.91,197.88,205.9,2021-02-28 05:51:00,199.39940457620756,198.85191321261132,210.0595954237924,210.1040867873887,205.37,-55.97972738488644,-54.09131613481609,-63.41240875912406,-55.515542282694334,-55.13950102191197
1614491640,205.89,206.64,205.36,206.14,724.655,1614491819999,206.14,True,200.44,207.91,197.88,206.14,2021-02-28 05:54:00,200.14349694637772,199.39940457620756,209.8825030536223,210.0595954237924,205.9,-55.97972738488644,-54.09131613481609,-62.317518248175254,-56.015104418850704,-55.714989474597154
1614491820,206.15,206.2,204.69,205.6,728.224,1614491999999,205.6,True,199.62,207.91,197.88,205.6,2021-02-28 05:57:00,201.29415814091362,200.14349694637772,209.3148418590864,209.8825030536223,206.14,-55.97972738488644,-54.09131613481609,-64.78102189781025,-56.37978607450872,-55.979727225780074
1614492000,205.66,205.66,204.3,204.46,999.201,1614492179999,204.46,True,200.21,207.91,200.12,204.46,2021-02-28 06:00:00,202.52027619617348,201.29415814091362,208.51972380382648,209.3148418590864,205.6,-56.379786226382976,-55.97972738488644,-69.9817518248175,-56.31086743668731,-55.65987294201444
1614492180,204.56,204.91,203.58,203.58,1568.738,1614492359999,203.58,True,201.84,207.91,201.82,203.58,2021-02-28 06:03:00,203.10520791904284,202.52027619617348,208.1137920809571,208.51972380382648,204.46,-56.379786226382976,-55.97972738488644,-73.99635036496345,-55.995167800532535,-55.13796863079772
1614492360,203.57,204.63,202.15,203.88,2452.328,1614492539999,203.88,True,203.44,207.91,202.15,203.88,2021-02-28 06:06:00,203.20569157777123,203.10520791904284,208.05230842222875,208.1137920809571,203.58,-56.379786226382976,-55.97972738488644,-72.62773722627739,-55.296139289327,-54.47082510185317
1614492540,203.87,203.87,201.44,202.71,1216.062,1614492719999,202.71,True,203.92,207.91,201.44,202.71,2021-02-28 06:09:00,202.8710125723915,203.20569157777123,208.2709874276085,208.05230842222875,203.88,-56.379786226382976,-55.97972738488644,-77.96532846715324,-55.771582346229984,-54.71473729285268
1614492720,202.52,203.35,201.49,202.2,841.113,1614492899999,202.2,True,205.06,207.91,201.44,202.2,2021-02-28 06:12:00,202.26013800067733,202.8710125723915,208.61086199932265,208.2709874276085,202.71,-56.379786226382976,-55.97972738488644,-80.29197080291975,-55.74051423877607,-54.57139725953113
1614492900,202.1,204.5,201.71,204.32,1078.721,1614493079999,204.32,True,206.48,207.91,201.44,204.32,2021-02-28 06:15:00,202.1554683187678,202.26013800067733,208.49953168123224,208.61086199932265,202.2,-56.379786226382976,-55.97972738488644,-70.62043795620441,-54.421403611738285,-53.65002102390656
1614493080,204.41,205.8,204.2,205.65,1784.265,1614493259999,205.65,True,206.37,207.91,201.44,205.65,2021-02-28 06:18:00,202.16264819297007,202.1554683187678,208.41835180702995,208.49953168123224,204.32,-56.379786226382976,-55.97972738488644,-64.55291970802917,-54.34518419599858,-53.859101552568546
1614493260,205.65,206.51,205.34,206.39,990.008,1614493439999,206.39,True,205.42,207.91,201.44,206.39,2021-02-28 06:21:00,202.1606636147896,202.16264819297007,208.51133638521043,208.41835180702995,205.65,-56.379786226382976,-55.97972738488644,-61.177007299270144,-54.61229376352044,-54.29968835705616
1614493440,206.51,207.02,206.23,206.84,178.293,1614493619999,206.84,True,207.02,207.91,201.44,206.84,2021-02-28 06:24:00,202.1864280954433,202.1606636147896,208.45657190455674,208.51133638521043,206.39,-56.379786226382976,-55.97972738488644,-59.12408759124087,-53.811428752073745,-53.558444997827685
1614493620,206.78,207.41,206.23,207.15,539.668,1614493799999,207.15,True,206.74,207.91,201.44,207.15,2021-02-28 06:27:00,202.15432148526548,202.1864280954433,208.52567851473452,208.45657190455674,206.84,-56.379786226382976,-55.97972738488644,-57.70985401459852,-54.11761632067307,-53.94655738286709
1614493800,207.25,207.56,206.59,207.01,521.834,1614493979999,207.01,True,206.59,207.91,201.44,207.01,2021-02-28 06:30:00,202.12417831880114,202.15432148526548,208.59982168119885,208.52567851473452,207.15,-56.379786226382976,-55.97972738488644,-58.34854014598545,-54.165853561068374,-53.96667800940565
1614493980,207.01,207.58,206.85,207.49,204.829,1614494159999,207.49,True,206.03,207.91,201.44,207.49,2021-02-28 06:33:00,202.03913209600046,202.12417831880114,208.8378679039996,208.59982168119885,207.01,-56.379786226382976,-55.97972738488644,-56.15875912408756,-54.33243111083341,-54.24546311020226
1614494160,207.51,207.51,205.58,205.79,539.452,1614494339999,205.79,True,207.12,207.58,201.44,205.79,2021-02-28 06:36:00,202.09157910859534,202.03913209600046,208.64342089140467,208.8378679039996,207.49,-56.379786226382976,-55.97972738488644,-63.914233576642374,-55.596486737837324,-55.20040355503708
1614494340,205.99,206.05,205.2,205.49,371.603,1614494519999,205.49,True,206.28,207.58,201.44,205.49,2021-02-28 06:39:00,202.08834752417857,202.09157910859534,208.5616524758214,208.64342089140467,205.79,-56.379786226382976,-55.97972738488644,-65.28284671532843,-56.45791747027482,-56.03768274431988
1614494520,205.5,206.91,205.49,206.67,444.139,1614494699999,206.67,True,205.59,207.58,201.44,206.67,2021-02-28 06:42:00,202.0710289690487,202.08834752417857,208.67497103095127,208.5616524758214,205.49,-56.379786226382976,-55.97972738488644,-59.89963503649641,-56.86879127435605,-56.72446538092079
1614494700,206.52,207.61,206.4,206.86,1711.528,1614494879999,206.86,True,204.8,207.61,201.44,206.86,2021-02-28 06:45:00,202.10573550322286,202.0710289690487,208.84426449677713,208.67497103095127,206.67,-56.379786226382976,-55.97972738488644,-59.03284671532841,-55.72474547924919,-55.567216848959696
1614494880,206.78,207.38,206.33,206.61,288.495,1614495059999,206.61,True,205.43,207.61,201.44,206.61,2021-02-28 06:48:00,202.12094556699634,202.10573550322286,208.95305443300362,208.84426449677713,206.86,-56.379786226382976,-55.97972738488644,-60.17335766423352,-55.09340241033145,-54.85149977919325
1614495060,206.65,207.03,206.13,206.51,311.51,1614495239999,206.51,True,205.89,207.61,201.44,206.51,2021-02-28 06:51:00,202.12075315888387,202.12094556699634,209.01424684111618,208.95305443300362,206.61,-56.379786226382976,-55.97972738488644,-60.62956204379567,-55.74799772638076,-55.515542282694334
1614495240,206.53,206.7,205.52,205.64,458.202,1614495419999,205.64,True,206.15,207.61,201.44,205.64,2021-02-28 06:54:00,202.1086310032641,202.12075315888387,208.97636899673583,209.01424684111618,206.51,-56.379786226382976,-55.97972738488644,-64.59854014598547,-56.405260588265925,-56.015104418850704
1614495420,205.61,206.12,205.39,205.45,476.324,1614495599999,205.45,True,205.66,207.61,201.44,205.45,2021-02-28 06:57:00,202.1009721391282,202.1086310032641,208.9690278608718,208.97636899673583,205.64,-56.379786226382976,-55.97972738488644,-65.46532846715334,-56.792765274174386,-56.37978607450872
1614495600,205.45,206.31,205.12,205.54,747.979,1614495779999,205.54,True,204.56,207.61,201.44,205.54,2021-02-28 07:00:00,202.2020448025927,202.1009721391282,208.9759551974073,208.9690278608718,205.45,-56.79276541914527,-56.379786226382976,-65.05474452554748,-56.708316395271865,-56.31086743668731
1614495780,205.54,205.54,204.01,204.32,496.559,1614495959999,204.32,True,203.57,207.61,201.44,204.32,2021-02-28 07:03:00,202.3362248467038,202.2020448025927,208.91577515329615,208.9759551974073,205.54,-56.79276541914527,-56.379786226382976,-70.62043795620441,-56.65995280760853,-55.995167800532535
1614495960,204.21,205.82,204.12,205.77,484.888,1614496139999,205.77,True,203.87,207.61,201.44,205.77,2021-02-28 07:06:00,202.5622517946263,202.3362248467038,208.87874820537368,208.91577515329615,204.32,-56.79276541914527,-56.379786226382976,-64.0054744525547,-55.69201816038281,-55.296139289327
1614496140,205.78,207.0,205.25,206.98,1342.208,1614496319999,206.98,True,202.52,207.61,201.49,206.98,2021-02-28 07:09:00,203.14907702813,202.5622517946263,208.71892297186994,208.87874820537368,205.77,-56.79276541914527,-56.379786226382976,-58.485401459854074,-55.894937760485625,-55.771582346229984
1614496320,206.87,208.33,206.8,207.55,2022.371,1614496499999,207.55,True,202.1,208.33,201.71,207.55,2021-02-28 07:12:00,204.10862290213862,203.14907702813,208.29437709786134,208.71892297186994,206.98,-56.79276541914527,-56.379786226382976,-55.885036496350324,-55.747083432302176,-55.74051423877607
1614496500,207.49,208.94,207.27,207.62,1880.975,1614496679999,207.62,True,204.41,208.94,204.01,207.62,2021-02-28 07:15:00,204.4089544074901,204.10862290213862,208.3240455925099,208.29437709786134,207.55,-56.79276541914527,-56.379786226382976,-55.56569343065693,-54.4734167853255,-54.421403611738285
1614496680,207.65,208.48,207.58,208.03,575.758,1614496859999,208.03,True,205.65,208.94,204.01,208.03,2021-02-28 07:18:00,204.39906307865385,204.4089544074901,208.57193692134615,208.3240455925099,207.62,-56.79276541914527,-56.379786226382976,-53.69525547445256,-54.31564198138285,-54.34518419599858
1614496860,207.98,209.53,207.97,208.84,2161.07,1614497039999,208.84,True,206.51,209.53,204.01,208.84,2021-02-28 07:21:00,204.21264523728573,204.39906307865385,209.00335476271428,208.57193692134615,208.03,-56.79276541914527,-56.379786226382976,-50.00000000000001,-54.402644046996784,-54.61229376352044
1614497040,208.88,209.61,208.38,208.59,1483.464,1614497219999,208.59,True,206.78,209.61,204.01,208.59,2021-02-28 07:24:00,204.10281256670626,204.21264523728573,209.2881874332937,209.00335476271428,208.84,-56.79276541914527,-56.379786226382976,-51.14051094890512,-53.69002339738426,-53.811428752073745
1614497220,208.45,209.97,208.45,208.72,868.045,1614497399999,208.72,True,207.25,209.97,204.01,208.72,2021-02-28 07:27:00,203.9957142408924,204.10281256670626,209.55228575910766,209.2881874332937,208.59,-56.79276541914527,-56.379786226382976,-50.54744525547448,-53.9553358177095,-54.11761632067307
1614497400,208.67,208.85,207.31,207.49,1187.685,1614497579999,207.49,True,207.01,209.97,204.01,207.49,2021-02-28 07:30:00,203.99859101965066,203.9957142408924,209.59740898034934,209.55228575910766,208.72,-56.79276541914527,-56.379786226382976,-56.15875912408756,-54.25644017756925,-54.165853561068374
1614497580,207.45,207.52,206.02,206.12,313.199,1614497759999,206.12,True,207.51,209.97,204.01,206.12,2021-02-28 07:33:00,203.93543566166423,203.99859101965066,209.52356433833577,209.59740898034934,207.49,-56.79276541914527,-56.379786226382976,-62.408759124087574,-54.69953692961769,-54.33243111083341
1614497760,206.13,206.57,205.87,206.16,315.745,1614497939999,206.16,True,205.99,209.97,204.01,206.16,2021-02-28 07:36:00,203.9808160994867,203.93543566166423,209.51518390051328,209.52356433833577,206.12,-56.79276541914527,-56.379786226382976,-62.22627737226279,-55.89784085758394,-55.596486737837324
1614497940,206.07,206.27,205.37,205.45,222.402,1614498119999,205.45,True,205.5,209.97,204.01,205.45,2021-02-28 07:39:00,203.97393794094364,203.9808160994867,209.51806205905638,209.51518390051328,206.16,-56.79276541914527,-56.379786226382976,-65.46532846715334,-56.86734524286021,-56.45791747027482
1614498120,205.36,205.71,203.97,204.27,3782.042,1614498299999,204.27,True,206.52,209.97,203.97,204.27,2021-02-28 07:42:00,203.58821105748632,203.97393794094364,209.66378894251363,209.51806205905638,205.45,-56.79276541914527,-56.379786226382976,-70.84854014598535,-57.504234404884656,-56.86879127435605
1614498300,204.26,206.0,203.91,206.0,729.776,1614498479999,206.0,True,206.78,209.97,203.91,206.0,2021-02-28 07:45:00,203.53217245828975,203.58821105748632,209.63382754171025,209.66378894251363,204.27,-56.79276541914527,-56.379786226382976,-62.95620437956205,-56.053448156536135,-55.72474547924919
1614498480,205.97,207.21,205.96,207.0,590.973,1614498659999,207.0,True,206.65,209.97,203.91,207.0,2021-02-28 07:48:00,203.54450425331265,203.53217245828975,209.6604957466874,209.63382754171025,206.0,-56.79276541914527,-56.379786226382976,-58.39416058394161,-55.24343687276828,-55.09340241033145
1614498660,206.85,206.85,205.55,205.77,313.166,1614498839999,205.77,True,206.53,209.97,203.91,205.77,2021-02-28 07:51:00,203.47921643772682,203.54450425331265,209.65178356227315,209.6604957466874,207.0,-56.79276541914527,-56.379786226382976,-64.0054744525547,-56.12333757757049,-55.74799772638076
1614498840,205.66,206.31,205.52,206.13,220.907,1614499019999,206.13,True,205.61,209.97,203.91,206.13,2021-02-28 07:54:00,203.53294610789118,203.47921643772682,209.64705389210883,209.65178356227315,205.77,-56.79276541914527,-56.379786226382976,-62.363138686131414,-56.676073229078,-56.405260588265925
1614499020,206.1,206.93,206.04,206.38,436.554,1614499199999,206.38,True,205.45,209.97,203.91,206.38,2021-02-28 07:57:00,203.63615661185952,203.53294610789118,209.6368433881405,209.64705389210883,206.13,-56.79276541914527,-56.379786226382976,-61.222627737226304,-56.994122658858565,-56.792765274174386
1614499200,206.31,207.55,206.06,207.52,879.816,1614499379999,207.52,True,205.54,209.97,203.91,207.52,2021-02-28 08:00:00,203.76251111223743,203.63615661185952,209.70848888776257,209.6368433881405,206.38,-56.99412279723986,-56.79276541914527,-56.02189781021894,-56.67711555049673,-56.708316395271865
1614499380,207.5,208.61,207.45,208.27,474.86,1614499559999,208.27,True,204.21,209.97,203.91,208.27,2021-02-28 08:03:00,204.15597405678983,203.76251111223743,209.71002594321016,209.70848888776257,207.52,-56.99412279723986,-56.79276541914527,-52.60036496350361,-56.47542608742195,-56.65995280760853
1614499560,208.21,208.69,207.66,208.4,799.568,1614499739999,208.4,True,205.78,209.97,203.91,208.4,2021-02-28 08:06:00,204.26595213963316,204.15597405678983,209.86304786036686,209.71002594321016,208.27,-56.99412279723986,-56.79276541914527,-52.00729927007298,-55.524530938096,-55.69201816038281
1614499740,208.35,208.9,208.05,208.78,194.544,1614499919999,208.78,True,206.87,209.97,203.91,208.78,2021-02-28 08:09:00,204.2278055802211,204.26595213963316,210.08119441977894,209.86304786036686,208.4,-56.99412279723986,-56.79276541914527,-50.27372262773723,-55.63942798172433,-55.894937760485625
1614499920,208.67,209.12,207.77,207.82,428.668,1614500099999,207.82,True,207.49,209.97,203.91,207.82,2021-02-28 08:12:00,204.22855320863516,204.2278055802211,210.1074467913649,210.08119441977894,208.78,-56.99412279723986,-56.79276541914527,-54.65328467153289,-55.69736530681267,-55.747083432302176
1614500100,207.98,208.38,207.54,207.63,231.755,1614500279999,207.63,True,207.65,209.97,203.91,207.63,2021-02-28 08:15:00,204.22864224038557,204.22855320863516,210.10835775961442,210.1074467913649,207.82,-56.99412279723986,-56.79276541914527,-55.52007299270076,-54.52099206747892,-54.4734167853255
1614500280,207.62,208.54,207.46,208.4,528.037,1614500459999,208.4,True,207.98,209.97,203.91,208.4,2021-02-28 08:18:00,204.21281362566742,204.22864224038557,210.16118637433254,210.10835775961442,207.63,-56.99412279723986,-56.79276541914527,-52.00729927007298,-54.21071731268695,-54.31564198138285
1614500460,208.38,209.02,208.26,208.78,210.379,1614500639999,208.78,True,208.88,209.97,203.91,208.78,2021-02-28 08:21:00,204.2184944850388,204.21281362566742,210.14950551496125,210.16118637433254,208.4,-56.99412279723986,-56.79276541914527,-50.27372262773723,-54.2149658006668,-54.402644046996784
1614500640,208.84,209.39,208.72,208.98,263.259,1614500819999,208.98,True,208.45,209.97,203.91,208.98,2021-02-28 08:24:00,204.18315006220047,204.2184944850388,210.2238499377995,210.14950551496125,208.78,-56.99412279723986,-56.79276541914527,-49.36131386861321,-53.493263873349214,-53.69002339738426
1614500820,208.97,209.65,208.69,209.47,369.851,1614500999999,209.47,True,208.67,209.65,203.91,209.47,2021-02-28 08:27:00,204.1000563027545,204.18315006220047,210.38194369724548,210.2238499377995,208.98,-56.99412279723986,-56.79276541914527,-47.12591240875915,-53.64490748093903,-53.9553358177095
1614501000,209.42,210.32,208.7,208.86,722.007,1614501179999,208.86,True,207.45,210.32,203.91,208.86,2021-02-28 08:30:00,204.06641456684116,204.1000563027545,210.5525854331588,210.38194369724548,209.47,-56.99412279723986,-56.79276541914527,-49.908759124087545,-54.0588183115019,-54.25644017756925
1614501180,208.92,209.22,208.45,208.7,207.967,1614501359999,208.7,True,206.13,210.32,203.91,208.7,2021-02-28 08:33:00,204.18784827353517,204.06641456684116,210.6891517264648,210.5525854331588,208.86,-56.99412279723986,-56.79276541914527,-50.638686131386926,-54.51495280242539,-54.69953692961769
1614501360,208.78,209.46,208.7,209.12,154.806,1614501539999,209.12,True,206.07,210.32,203.91,209.12,2021-02-28 08:36:00,204.30528357209246,204.18784827353517,210.8677164279076,210.6891517264648,208.7,-56.99412279723986,-56.79276541914527,-48.722627737226276,-55.57169480665859,-55.89784085758394
1614501540,209.08,209.08,208.44,208.64,172.2,1614501719999,208.64,True,205.36,210.32,203.91,208.64,2021-02-28 08:39:00,204.62862680141237,204.30528357209246,210.86337319858765,210.8677164279076,209.12,-56.99412279723986,-56.79276541914527,-50.91240875912416,-56.5966663117813,-56.86734524286021
1614501720,208.57,208.83,207.89,208.83,310.703,1614501899999,208.83,True,204.26,210.32,203.91,208.83,2021-02-28 08:42:00,205.41314442826706,204.62862680141237,210.53485557173292,210.86337319858765,208.64,-56.99412279723986,-56.79276541914527,-50.04562043795617,-57.165206497297,-57.504234404884656
1614501900,208.86,208.86,208.48,208.68,152.99,1614502079999,208.68,True,205.97,210.32,205.52,208.68,2021-02-28 08:45:00,205.7491529215998,205.41314442826706,210.4668470784002,210.53485557173292,208.83,-56.99412279723986,-56.79276541914527,-50.72992700729925,-55.811469922479915,-56.053448156536135
1614502080,208.78,208.86,208.29,208.53,141.171,1614502259999,208.53,True,206.85,210.32,205.52,208.53,2021-02-28 08:48:00,205.89199324389693,205.7491529215998,210.47700675610304,210.4668470784002,208.68,-56.99412279723986,-56.79276541914527,-51.41423357664234,-55.06938217748983,-55.24343687276828
1614502260,208.65,208.75,208.21,208.37,188.833,1614502439999,208.37,True,205.66,210.32,205.52,208.37,2021-02-28 08:51:00,206.40837751527354,205.89199324389693,210.22062248472648,210.47700675610304,208.53,-56.99412279723986,-56.79276541914527,-52.1441605839416,-55.94246589604191,-56.12333757757049
1614502440,208.46,209.0,208.3,208.37,317.292,1614502619999,208.37,True,206.1,210.32,206.04,208.37,2021-02-28 08:54:00,206.90809450515314,206.40837751527354,209.94490549484692,210.22062248472648,208.37,-56.99412279723986,-56.79276541914527,-52.1441605839416,-56.470077199753625,-56.676073229078
1614502620,208.32,208.61,208.12,208.5,164.337,1614502799999,208.5,True,206.31,210.32,206.06,208.5,2021-02-28 08:57:00,207.46489670908028,206.90809450515314,209.60010329091966,209.94490549484692,208.37,-56.99412279723986,-56.79276541914527,-51.55109489051096,-56.746712305751856,-56.994122658858565
1614502800,208.46,209.67,207.73,209.64,927.842,1614502979999,209.64,True,207.5,210.32,207.45,209.64,2021-02-28 09:00:00,207.57378940702938,207.46489670908028,209.70321059297066,209.60010329091966,208.5,-56.746712437843094,-56.99412279723986,-46.35036496350373,-56.207717796542504,-56.67711555049673
1614502980,209.6,210.97,209.07,210.9,756.22,1614503159999,210.9,True,208.21,210.97,207.46,210.9,2021-02-28 09:03:00,207.23410622135336,207.57378940702938,210.30589377864672,209.70321059297066,209.64,-56.746712437843094,-56.99412279723986,-40.60218978102189,-55.753915346221945,-56.47542608742195
1614503160,210.95,210.96,210.05,210.06,538.511,1614503339999,210.06,True,208.35,210.97,207.46,210.06,2021-02-28 09:06:00,207.20179701753943,207.23410622135336,210.50420298246058,210.30589377864672,210.9,-56.746712437843094,-56.99412279723986,-44.43430656934307,-55.020429830425414,-55.524530938096
1614503340,210.05,210.35,209.74,209.79,180.052,1614503519999,209.79,True,208.67,210.97,207.46,209.79,2021-02-28 09:09:00,207.1877512576757,207.20179701753943,210.61924874232426,210.50420298246058,210.06,-56.746712437843094,-56.99412279723986,-45.666058394160636,-55.18609300047144,-55.63942798172433
1614503520,209.86,210.65,209.75,210.65,225.927,1614503699999,210.65,True,207.98,210.97,207.46,210.65,2021-02-28 09:12:00,207.21903320148226,207.1877512576757,210.87096679851777,210.61924874232426,209.79,-56.746712437843094,-56.99412279723986,-41.742700729927,-55.06306237149969,-55.69736530681267
1614503700,210.74,211.83,210.64,211.43,694.077,1614503879999,211.43,True,207.62,211.83,207.46,211.43,2021-02-28 09:15:00,207.20568170330733,207.21903320148226,211.26431829669264,210.87096679851777,210.65,-56.746712437843094,-56.99412279723986,-38.18430656934306,-53.778415453927295,-54.52099206747892
1614503880,211.46,211.65,210.85,211.04,218.377,1614504059999,211.04,True,208.38,211.83,207.73,211.04,2021-02-28 09:18:00,207.19829269164944,207.20568170330733,211.5357073083506,211.26431829669264,211.43,-56.746712437843094,-56.99412279723986,-39.96350364963509,-53.56311669163914,-54.21071731268695
1614504060,210.94,211.37,210.63,210.95,148.625,1614504239999,210.95,True,208.84,211.83,207.73,210.95,2021-02-28 09:21:00,207.1923694021597,207.19829269164944,211.75863059784032,211.5357073083506,211.04,-56.746712437843094,-56.99412279723986,-40.37408759124095,-53.58583497296563,-54.2149658006668
1614504240,210.92,211.07,209.9,209.94,267.09,1614504419999,209.94,True,208.97,211.83,207.73,209.94,2021-02-28 09:24:00,207.24476665737407,207.1923694021597,211.80223334262595,211.75863059784032,210.95,-56.746712437843094,-56.99412279723986,-44.98175182481755,-53.10637696205232,-53.493263873349214
1614504420,209.94,211.07,209.92,211.02,356.822,1614504599999,211.02,True,209.42,211.83,207.73,211.02,2021-02-28 09:27:00,207.20257416014246,207.24476665737407,211.99942583985748,211.80223334262595,209.94,-56.746712437843094,-56.99412279723986,-40.05474452554742,-53.0271728011485,-53.64490748093903
1614504600,211.05,211.25,210.54,211.0,451.829,1614504779999,211.0,True,208.92,211.83,207.73,211.0,2021-02-28 09:30:00,207.24541415595363,207.20257416014246,212.17058584404637,211.99942583985748,211.02,-56.746712437843094,-56.99412279723986,-40.145985401459875,-53.426416815590905,-54.0588183115019
1614504780,210.92,211.0,210.38,210.44,159.512,1614504959999,210.44,True,208.78,211.83,207.73,210.44,2021-02-28 09:33:00,207.3665713827047,207.24541415595363,212.22342861729527,212.17058584404637,211.0,-56.746712437843094,-56.99412279723986,-42.70072992700733,-53.97794267172458,-54.51495280242539
1614504960,210.44,210.81,210.2,210.8,218.715,1614505139999,210.8,True,209.08,211.83,207.73,210.8,2021-02-28 09:36:00,207.4281678741089,207.3665713827047,212.32983212589107,212.22342861729527,210.44,-56.746712437843094,-56.99412279723986,-41.05839416058391,-54.91199932274611,-55.57169480665859
1614505140,210.77,210.86,210.29,210.8,158.526,1614505319999,210.8,True,208.57,211.83,207.73,210.8,2021-02-28 09:39:00,207.58633430288572,207.4281678741089,212.38766569711427,212.32983212589107,210.8,-56.746712437843094,-56.99412279723986,-41.05839416058391,-55.8903812139996,-56.5966663117813
1614505320,210.7,211.4,210.58,211.14,551.434,1614505499999,211.14,True,208.86,211.83,207.73,211.14,2021-02-28 09:42:00,207.71708978647226,207.58633430288572,212.48791021352778,212.38766569711427,210.8,-56.746712437843094,-56.99412279723986,-39.50729927007308,-56.362574350605,-57.165206497297
1614505500,211.14,211.45,210.53,210.96,634.541,1614505679999,210.96,True,208.78,211.83,207.73,210.96,2021-02-28 09:45:00,207.91852172621148,207.71708978647226,212.5144782737885,212.48791021352778,211.14,-56.746712437843094,-56.99412279723986,-40.328467153284656,-55.10769706933468,-55.811469922479915
1614505680,210.98,212.02,210.98,211.22,270.787,1614505859999,211.22,True,208.65,212.02,207.73,211.22,2021-02-28 09:48:00,208.1832710480077,207.91852172621148,212.51872895199236,212.5144782737885,210.96,-56.746712437843094,-56.99412279723986,-39.142335766423386,-54.34542552244135,-55.06938217748983
1614505860,211.19,211.43,210.28,211.0,259.529,1614506039999,211.0,True,208.46,212.02,207.73,211.0,2021-02-28 09:51:00,208.56391015670167,208.1832710480077,212.4010898432983,212.51872895199236,211.22,-56.746712437843094,-56.99412279723986,-40.145985401459875,-55.22444405537909,-55.94246589604191
1614506040,210.96,211.09,210.12,210.41,1242.135,1614506219999,210.41,True,208.32,212.02,207.73,210.41,2021-02-28 09:54:00,209.02022140371074,208.56391015670167,212.14877859628925,212.4010898432983,211.0,-56.746712437843094,-56.99412279723986,-42.83759124087595,-55.85041874707737,-56.470077199753625
1614506220,210.38,210.64,210.23,210.49,104.084,1614506399999,210.49,True,208.46,212.02,207.73,210.49,2021-02-28 09:57:00,209.5670095527222,209.02022140371074,211.80099044727785,212.14877859628925,210.41,-56.746712437843094,-56.99412279723986,-42.472627737226254,-56.09789027990979,-56.746712305751856
1614506400,210.54,210.63,209.0,209.03,494.667,1614506579999,209.03,True,209.6,212.02,209.0,209.03,2021-02-28 10:00:00,209.35810220518576,209.5670095527222,211.9488977948142,211.80099044727785,210.49,-56.09789040599688,-56.746712437843094,-49.133211678832126,-55.88614933664658,-56.207717796542504
1614506580,209.05,209.32,208.44,208.44,466.153,1614506759999,208.44,True,210.95,212.02,208.44,208.44,2021-02-28 10:03:00,208.83406523060626,209.35810220518576,212.22693476939372,211.9488977948142,209.03,-56.09789040599688,-56.746712437843094,-51.8248175182482,-55.575319990404964,-55.753915346221945
1614506760,208.44,209.24,208.17,209.12,267.703,1614506939999,209.12,True,210.05,212.02,208.17,209.12,2021-02-28 10:06:00,208.65760888966307,208.83406523060626,212.30939111033692,212.22693476939372,208.44,-56.09789040599688,-56.746712437843094,-48.722627737226276,-54.73416609891636,-55.020429830425414
1614506940,209.16,209.83,208.72,209.82,253.055,1614507119999,209.82,True,209.86,212.02,208.17,209.82,2021-02-28 10:09:00,208.66206318011086,208.65760888966307,212.3079368198891,212.30939111033692,209.12,-56.09789040599688,-56.746712437843094,-45.52919708029202,-54.747143185917835,-55.18609300047144
1614507120,209.84,210.53,209.74,210.48,215.229,1614507299999,210.48,True,210.74,212.02,208.17,210.48,2021-02-28 10:12:00,208.65564249684184,208.66206318011086,212.29735750315814,212.3079368198891,209.82,-56.09789040599688,-56.746712437843094,-42.51824817518255,-54.49284354439437,-55.06306237149969
1614507300,210.45,211.75,210.25,211.75,809.04,1614507479999,211.75,True,211.46,212.02,208.17,211.75,2021-02-28 10:15:00,208.62096023638088,208.65564249684184,212.36403976361913,212.29735750315814,210.48,-56.09789040599688,-56.746712437843094,-36.72445255474455,-53.00323532214627,-53.778415453927295
