BT_desc,startdate,enddate,starting bal,ending bal,roi %,avgroipertrade,annualized Sharpe,wins%,losses%,n scalps,wins(max/min/avg),losses(MAX/min/avg),price chg,vola
DASHUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-04-28 00:30:00,2020-06-26 05:39:00,10000,9327.657484714453,-6.7%,0.0007,-2.24,0.67,0.33,88,0.0183/0/0.0046,-0.0253/0/-0.0071,-18.14%,0.052
DASHUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-03-08 19:09:00,2020-04-22 02:24:00,10000,8418.699172776453,-15.8%,-0.0011,-1.92,0.64,0.36,58,0.0827/0/0.0116,-0.1133/0/-0.023,-10.33%,0.157
DASHUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-21 21:12:00,2020-03-03 20:15:00,10000,11117.131567555569,11.2%,0.0070,22.43,0.89,0.11,18,0.0171/0/0.0082,-0.0058/0/-0.0022,-15.43%,0.091
DASHUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 16:12:00,2020-02-18 12:18:00,10000,10062.111340321933,0.6%,0.0020,-8.00,0.56,0.44,9,0.0164/0/0.0087,-0.021/0/-0.0064,-10.7%,0.072
DASHUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 16:12:00,2020-02-18 12:18:00,10000,10062.111340321933,0.6%,0.0020,-8.00,0.56,0.44,9,0.0164/0/0.0087,-0.021/0/-0.0064,61.57%,0.125
DASHUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 16:12:00,2020-02-18 12:18:00,10000,10062.111340321933,0.6%,0.0020,-8.00,0.56,0.44,9,0.0164/0/0.0087,-0.021/0/-0.0064,6.48%,0.154
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-12-29 23:09:00,2021-02-09 21:15:00,10000,9985.302879046782,-0.1%,0.0018,0.04,0.70,0.30,50,0.056/0/0.0145,-0.1089/0/-0.0268,67.63%,0.189
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-12-03 07:36:00,2020-12-20 14:24:00,10000,9350.61776263031,-6.5%,-0.0005,1.21,0.59,0.41,32,0.0124/0/0.0053,-0.0611/0/-0.0087,-5.75%,0.056
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-07-01 18:36:00,2020-11-27 23:57:00,10000,7957.284209878009,-20.4%,0.0004,-1.69,0.63,0.37,190,0.0301/0/0.0085,-0.0814/0/-0.013,40.9%,0.164
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-04-28 00:06:00,2020-06-26 11:57:00,10000,11717.286097785394,17.2%,0.0033,3.94,0.78,0.22,89,0.0241/0/0.0069,-0.0315/0/-0.0091,23.12%,0.09
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-03-09 22:09:00,2020-04-21 06:48:00,10000,8997.131358197856,-10.0%,-0.0001,-1.84,0.61,0.39,59,0.0406/0/0.0111,-0.0805/0/-0.0174,-12.32%,0.191
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-24 05:51:00,2020-03-02 09:00:00,10000,10411.253951547087,4.1%,0.0064,13.02,1.00,0.00,7,0.0152/0/0.0064,0/0/0.0,-18.94%,0.092
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 09:42:00,2020-02-18 23:36:00,10000,9932.537076633522,-0.7%,0.0011,-1.67,0.53,0.47,15,0.0294/0/0.0103,-0.0396/0/-0.0094,-9.03%,0.072
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 09:42:00,2020-02-18 23:36:00,10000,9932.537076633522,-0.7%,0.0011,-1.67,0.53,0.47,15,0.0294/0/0.0103,-0.0396/0/-0.0094,68.62%,0.124
ZECUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 09:42:00,2020-02-18 23:36:00,10000,9932.537076633522,-0.7%,0.0011,-1.67,0.53,0.47,15,0.0294/0/0.0103,-0.0396/0/-0.0094,-7.28%,0.141
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-12-27 23:12:00,2021-02-07 19:54:00,10000,11650.788499188073,16.5%,0.0047,4.35,0.68,0.32,50,0.0513/0/0.0133,-0.0448/0/-0.0134,88.25%,0.163
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-12-04 19:45:00,2020-12-20 22:00:00,10000,9581.793906082648,-4.2%,0.0004,-4.15,0.68,0.32,38,0.0291/0/0.0068,-0.0281/0/-0.0127,-7.14%,0.044
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-06-30 21:51:00,2020-11-28 10:09:00,10000,7987.306400116595,-20.1%,0.0005,-1.23,0.65,0.35,197,0.0381/0/0.0091,-0.0649/0/-0.0154,-2.96%,0.226
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-04-27 20:21:00,2020-06-25 21:09:00,10000,8949.447868496187,-10.5%,0.0001,-2.61,0.56,0.44,75,0.0273/0/0.0067,-0.0535/0/-0.0083,-13.61%,0.05
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-03-08 08:06:00,2020-04-20 16:18:00,10000,7832.511372809656,-21.7%,-0.0018,-3.55,0.53,0.47,66,0.0709/0/0.0141,-0.1166/0/-0.0196,-23.21%,0.219
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-22 14:39:00,2020-03-03 12:54:00,10000,9585.572278694965,-4.1%,-0.0008,-6.54,0.56,0.44,16,0.0435/0/0.0127,-0.0749/0/-0.0175,-25.92%,0.119
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 17:00:00,2020-02-18 07:48:00,10000,10266.251770938954,2.7%,0.0039,4.45,0.79,0.21,14,0.052/0/0.0199,-0.0822/0/-0.0452,27.3%,0.088
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 17:00:00,2020-02-18 07:48:00,10000,10266.251770938954,2.7%,0.0039,4.45,0.79,0.21,14,0.052/0/0.0199,-0.0822/0/-0.0452,79.42%,0.142
XTZUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 17:00:00,2020-02-18 07:48:00,10000,10266.251770938954,2.7%,0.0039,4.45,0.79,0.21,14,0.052/0/0.0199,-0.0822/0/-0.0452,94.33%,0.287
BNBUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-12-29 17:39:00,2021-02-07 13:36:00,10000,12619.672614342517,26.2%,0.0062,9.70,0.78,0.22,49,0.0264/0/0.0097,-0.0192/0/-0.0059,235.91%,0.262
BNBUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-12-03 12:18:00,2020-12-19 17:33:00,10000,10359.20749993047,3.6%,0.0029,1.91,0.79,0.21,24,0.0252/0/0.005,-0.0128/0/-0.0048,11.29%,0.057
BNBUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-07-02 12:36:00,2020-11-28 22:12:00,10000,7091.9431610168085,-29.1%,0.0000,-2.07,0.64,0.36,217,0.0513/0/0.0068,-0.0864/0/-0.0117,88.85%,0.193
BNBUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-04-29 00:54:00,2020-06-25 16:27:00,10000,9843.016976842828,-1.6%,0.0013,-0.67,0.70,0.30,70,0.0162/0/0.0048,-0.0169/0/-0.0067,-3.19%,0.038
BNBUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-03-09 09:39:00,2020-04-22 01:03:00,10000,11702.406185515121,17.0%,0.0044,4.13,0.71,0.29,55,0.0729/0/0.0119,-0.0354/0/-0.0134,-24.39%,0.188
BNBUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-22 15:21:00,2020-03-03 19:42:00,10000,10849.058433842089,8.5%,0.0066,7.35,0.80,0.20,15,0.0344/0/0.0108,-0.0174/0/-0.0084,-11.55%,0.073
BNBUSDT asset_type:spot strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:18000,2020-02-12 16:36:00,2020-02-18 18:06:00,10000,10045.553467363414,0.5%,0.0020,-1.17,0.67,0.33,9,0.0345/0/0.0113,-0.0351/0/-0.0148,-1.73%,0.048
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0 timestop:180000,2021-04-07 05:48:00,2021-04-10 15:03:00,10000,10258.407355553387,2.6%,0.0037,10.99,0.90,0.10,10,0.0094/0/0.0042,-0.0011/0/-0.0006,2.58%,0.025
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2021-03-07 04:24:00,2021-04-06 13:48:00,10000,9929.379994342296,-0.7%,0.0008,-0.45,0.69,0.31,52,0.022/0/0.0066,-0.078/0/-0.0121,23.21%,0.058
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2021-02-12 08:24:00,2021-03-03 12:36:00,10000,10047.873944918629,0.5%,0.0011,-0.25,0.56,0.44,27,0.0274/0/0.0125,-0.052/0/-0.013,0.51%,0.067
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-12-29 11:36:00,2021-02-08 12:42:00,10000,11670.530046406491,16.7%,0.0035,3.17,0.60,0.40,58,0.0459/0/0.0135,-0.0358/0/-0.0115,89.33%,0.127
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-12-03 07:24:00,2020-12-20 18:36:00,10000,10268.440149007565,2.7%,0.0016,3.35,0.71,0.29,31,0.014/0/0.0046,-0.0186/0/-0.0052,20.95%,0.089
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-07-07 11:39:00,2020-11-28 02:36:00,10000,9437.800521708938,-5.6%,0.0004,-1.02,0.64,0.36,151,0.0242/0/0.004,-0.0252/0/-0.0059,93.51%,0.208
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-04-29 00:00:00,2020-06-25 13:12:00,10000,10854.235849135077,8.5%,0.0021,5.21,0.79,0.21,62,0.016/0/0.004,-0.0249/0/-0.0047,20.92%,0.055
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-03-10 03:00:00,2020-04-22 12:00:00,10000,9668.460849341394,-3.3%,0.0006,-0.40,0.72,0.28,68,0.0595/0/0.0094,-0.1055/0/-0.0215,-20.99%,0.133
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-02-22 21:57:00,2020-03-03 12:54:00,10000,10205.468414853223,2.1%,0.0030,6.40,0.62,0.38,8,0.0125/0/0.0049,-0.001/0/-0.0006,-8.74%,0.052
BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-02-13 12:30:00,2020-02-18 11:48:00,10000,9972.6478425186,-0.3%,0.0002,3.89,0.40,0.60,5,0.0074/0/0.0035,-0.0058/0/-0.0023,-0.86%,0.024
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2021-03-08 22:30:00,2021-04-06 19:24:00,10000,9827.479479021782,-1.7%,0.0005,-0.64,0.52,0.48,50,0.0191/0/0.0086,-0.0346/0/-0.0082,41.47%,0.082
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2021-02-12 05:39:00,2021-03-04 22:36:00,10000,9338.677054362273,-6.6%,-0.0015,-1.77,0.69,0.31,26,0.0223/0/0.0085,-0.061/0/-0.0226,-17.27%,0.102
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-12-29 08:06:00,2021-02-09 22:00:00,10000,10812.681890555677,8.1%,0.0025,1.55,0.61,0.39,51,0.0391/0/0.0127,-0.086/0/-0.0132,186.07%,0.244
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-12-03 07:24:00,2020-12-20 10:51:00,10000,9684.496117522058,-3.2%,-0.0004,-2.91,0.65,0.35,26,0.0133/0/0.0049,-0.0367/0/-0.0099,6.11%,0.054
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-07-01 18:39:00,2020-11-28 22:36:00,10000,12550.14333859882,25.5%,0.0023,2.50,0.70,0.30,155,0.0255/0/0.0067,-0.0641/0/-0.0081,138.91%,0.215
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-04-28 00:27:00,2020-06-25 16:27:00,10000,10644.247756134055,6.4%,0.0018,2.04,0.77,0.23,64,0.0228/0/0.0055,-0.0323/0/-0.0098,17.56%,0.081
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-03-10 03:00:00,2020-04-22 01:30:00,10000,8578.373955053248,-14.2%,-0.0019,-2.42,0.62,0.38,50,0.0304/0/0.0085,-0.1094/0/-0.0185,-20.09%,0.199
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-02-22 08:36:00,2020-03-03 12:54:00,10000,10033.256396413526,0.3%,0.0011,0.40,0.67,0.33,15,0.0175/0/0.0081,-0.0384/0/-0.0121,-14.22%,0.078
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-02-13 23:24:00,2020-02-18 23:03:00,10000,10377.604975289769,3.8%,0.0042,5.73,0.90,0.10,10,0.014/0/0.0073,-0.0273/0/-0.0136,21.47%,0.077
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2021-03-08 13:33:00,2021-04-06 10:30:00,10000,9966.480732443333,-0.3%,0.0008,-0.73,0.64,0.36,50,0.016/0/0.0062,-0.0443/0/-0.0087,33.1%,0.068
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2021-02-13 21:12:00,2021-03-04 03:30:00,10000,11783.33384413824,17.8%,0.0092,5.62,0.68,0.32,19,0.0758/0/0.0183,-0.0374/0/-0.0102,-4.87%,0.164
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-12-29 08:06:00,2021-02-09 20:03:00,10000,10876.42872223108,8.8%,0.0026,3.09,0.71,0.29,49,0.0249/0/0.0114,-0.0713/0/-0.0186,62.63%,0.133
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-12-05 09:36:00,2020-12-20 23:54:00,10000,10764.208743628069,7.6%,0.0033,5.42,0.86,0.14,29,0.0206/0/0.0056,-0.0283/0/-0.0096,19.81%,0.075
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-07-01 11:12:00,2020-11-28 06:54:00,10000,11994.882870332822,19.9%,0.0018,2.67,0.73,0.27,186,0.038/0/0.0056,-0.0476/0/-0.0081,23.83%,0.116
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-04-28 00:06:00,2020-06-26 04:00:00,10000,12135.74182667399,21.4%,0.0034,7.91,0.76,0.24,75,0.0206/0/0.0056,-0.0217/0/-0.0036,-4.19%,0.041
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-03-10 03:00:00,2020-04-21 22:36:00,10000,9222.293090167215,-7.8%,-0.0003,-1.71,0.61,0.39,62,0.0513/0/0.0101,-0.1146/0/-0.0165,-30.34%,0.162
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-02-22 05:12:00,2020-03-03 12:36:00,10000,10513.902409128019,5.1%,0.0058,12.97,0.78,0.22,9,0.0148/0/0.0087,-0.007/0/-0.0039,-14.16%,0.086
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.65 willrema_long_entry:-65 willrEMA_short_entry:-35 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,2020-02-13 10:27:00,2020-02-18 21:39:00,10000,10697.94996716467,7.0%,0.0093,9.44,0.86,0.14,7,0.0234/0/0.0113,-0.0049/0/-0.0024,-8.0%,0.071
