time_candle,symbol,position,action,price,balance
1581879600,,Short,Close,0.2837,9960.086994106578
1581915780,,Short,Open,0.2791,
1581925860,,Short,Close,0.2793,9944.987345203152
1581950160,,Short,Open,0.2737,
1581960420,,Short,Close,0.28,9708.301733337365
1581960600,,Long,Open,0.2808,
1581968340,,Long,Close,0.2861,9883.62923720475
1581972660,,Long,Open,0.283,
1581980940,,Long,Close,0.286,9980.411969862496
1581985440,,Long,Open,0.2836,
1581988140,,Long,Close,0.2869,10088.46787728571
1582037820,,Short,Open,0.2844,
1582056000,,Short,Close,0.301,9492.019494300574
1582061040,,Long,Open,0.2994,
1618160317,EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.4 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,,,,10000
1615072320,,Long,Open,3.723,
1615076280,,Long,Close,3.752,10069.831856030083
1615089420,,Long,Open,3.74,
1615104000,,Long,Close,3.78,10169.388567984242
1615152060,,Short,Open,3.756,
1615169160,,Short,Close,3.883,9817.675011800915
1615169340,,Long,Open,3.884,
1615179960,,Long,Close,3.868,9769.409663256803
1615237560,,Long,Open,3.863,
1615253040,,Long,Close,3.907,9872.779779316814
1615331160,,Long,Open,4.131,
1615333680,,Long,Close,4.179,9979.50617777941
1615338900,,Long,Open,4.168,
1615357080,,Long,Close,3.968,9493.042602931371
1615357980,,Short,Open,3.983,
1615367520,,Short,Close,4.0,9444.962951959638
1615377780,,Short,Open,4.027,
1615395960,,Short,Close,4.069,9338.978599867969
1615431960,,Short,Open,4.003,
1615449240,,Short,Close,3.961,9429.414814318452
1615472640,,Long,Open,3.971,
1615490820,,Long,Close,3.948,9367.299879924378
1615491180,,Long,Open,3.952,
1615500900,,Long,Close,3.982,9430.85719923112
1615506840,,Long,Open,3.957,
1615511340,,Long,Close,3.968,9449.508226802085
1615714200,,Short,Open,4.245,
1615717620,,Short,Close,4.177,9593.197738283072
1615784220,,Long,Open,3.989,
1615802400,,Long,Close,3.768,9054.462607818585
1615841280,,Long,Open,3.851,
1615859460,,Long,Close,3.763,8840.479158396976
1615870800,,Long,Open,3.837,
1615875480,,Long,Close,3.903,8985.349659395157
1615890240,,Long,Open,4.011,
1615897620,,Long,Close,4.042,9047.551308056994
1615930020,,Short,Open,4.045,
1615940640,,Short,Close,4.0,9140.88535527148
1615969620,,Short,Open,4.003,
1615972680,,Short,Close,3.944,9268.191879106236
1616010840,,Long,Open,4.042,
1616022540,,Long,Close,4.083,9354.713958544497
1616119020,,Short,Open,4.124,
1616137200,,Short,Close,4.205,9163.640069730329
1616147280,,Long,Open,4.222,
1616150700,,Long,Close,4.24,9195.346003917592
1616158980,,Long,Open,4.217,
1616170680,,Long,Close,4.231,9218.492894337509
1616218920,,Long,Open,4.254,
1616220900,,Long,Close,4.295,9299.894743675284
1616226300,,Long,Open,4.335,
1616230800,,Long,Close,4.381,9391.05988487746
1616243580,,Long,Open,4.394,
1616256720,,Long,Close,4.381,9355.785063487401
1616277780,,Short,Open,4.436,
1616281200,,Short,Close,4.413,9396.76998232909
1616297400,,Short,Open,4.313,
1616300820,,Short,Close,4.283,9454.561533880971
1616313960,,Short,Open,4.274,
1616319540,,Short,Close,4.243,9515.518458922528
1616339880,,Short,Open,4.221,
1616341680,,Short,Close,4.189,9579.986829138326
1616396940,,Long,Open,4.156,
1616398020,,Long,Close,4.198,9669.05949974873
1616420520,,Long,Open,4.228,
1616429340,,Long,Close,4.304,9834.990440219726
1616437980,,Long,Open,4.319,
1616456160,,Long,Close,4.123,9381.15903046027
1616464260,,Short,Open,4.168,
1616473800,,Short,Close,4.162,9387.14784714651
1616527620,,Long,Open,4.154,
1616536800,,Long,Close,4.12,9302.86689719293
1616536980,,Short,Open,4.114,
1616539860,,Short,Close,4.095,9338.354372141346
1616580900,,Long,Open,4.168,
1616586120,,Long,Close,4.184,9366.702819886028
1616591520,,Long,Open,4.199,
1616595840,,Long,Close,4.248,9468.42623863128
1616649120,,Short,Open,3.731,
1616656860,,Short,Close,3.718,9493.816137004977
1616701140,,Long,Open,3.697,
1616709600,,Long,Close,3.717,9537.539564398836
1616725260,,Long,Open,3.706,
1616728500,,Long,Close,3.725,9578.767676601123
1616782680,,Long,Open,4.078,
1616788800,,Long,Close,4.084,9585.186719344285
1616805900,,Long,Open,4.146,
1616818320,,Long,Close,4.145,9575.20850760268
1616818500,,Short,Open,4.142,
1616828400,,Short,Close,4.122,9613.746063349938
1616853600,,Short,Open,4.04,
1616868540,,Short,Close,4.094,9477.65730075892
1616868720,,Long,Open,4.097,
1616881140,,Long,Close,4.116,9513.993024155177
1616888880,,Long,Open,4.099,
1616892840,,Long,Close,4.124,9564.361714035289
1616945220,,Short,Open,4.133,
1616954940,,Short,Close,4.137,9547.461049513166
1616983560,,Short,Open,4.106,
1617001740,,Short,Close,4.233,9244.753053580145
1617004800,,Long,Open,4.223,
1617007500,,Long,Close,4.297,9399.224273771464
1617023700,,Long,Open,4.261,
1617041880,,Long,Close,4.247,9360.847380031646
1617126840,,Short,Open,4.321,
1617134940,,Short,Close,4.306,9385.828125995224
1617169860,,Short,Open,4.286,
1617176880,,Short,Close,4.272,9408.953264821752
1617229080,,Long,Open,4.719,
1617230340,,Long,Close,4.821,9604.635566593324
1617282540,,Short,Open,4.836,
1617285960,,Short,Close,4.798,9672.362149829323
1617347700,,Short,Open,5.516,
1617361200,,Short,Close,5.63,9464.884019780873
1617374340,,Short,Open,5.574,
1617379920,,Short,Close,6.163,8457.96571243932
1617430320,,Short,Open,6.255,
1617439140,,Short,Close,6.131,8618.737104560623
1617446700,,Short,Open,6.189,
1617450660,,Short,Close,6.109,8723.160158048755
1617454260,,Short,Open,6.183,
1617465060,,Short,Close,6.068,8878.297251374857
1617490260,,Short,Open,5.427,
1617506460,,Short,Close,5.522,8715.903755219324
1617537780,,Long,Open,5.797,
1617542280,,Long,Close,5.992,9001.882826467685
1617548580,,Long,Open,5.888,
1617552180,,Long,Close,5.933,9063.424638720317
1617557580,,Long,Open,6.065,
1617567300,,Long,Close,6.007,8969.569103272728
1617614100,,Short,Open,6.12,
1617627420,,Short,Close,6.192,8856.95352507258
1617739020,,Short,Open,6.573,
1617744420,,Short,Close,6.459,9003.357228599212
1618160373,EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.4 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,,,,10000
1613118600,,Short,Open,4.478,
1613136780,,Short,Close,4.698,9501.102277802589
1613279880,,Short,Open,5.456,
1613298060,,Short,Close,5.437,9526.561609785997
1613304900,,Short,Open,5.362,
1613309760,,Short,Close,5.245,9726.645698465025
1613329740,,Short,Open,5.098,
1613345400,,Short,Close,5.148,9623.544017234752
1613399940,,Long,Open,4.84,
1613404620,,Long,Close,4.909,9752.930578210933
1613420100,,Long,Open,4.982,
1613438280,,Long,Close,4.723,9238.50675391279
1613515500,,Short,Open,4.598,
1613533680,,Short,Close,4.539,9349.566544630163
1613559600,,Long,Open,4.786,
1613564640,,Long,Close,4.865,9496.291835903477
1613583360,,Long,Open,4.779,
1613595240,,Long,Close,4.824,9578.042211120579
1613683800,,Long,Open,4.926,
1613685600,,Long,Close,4.96,9636.435991811682
1613688120,,Long,Open,4.881,
1613693700,,Long,Close,4.865,9597.163714665787
1613705760,,Short,Open,4.793,
1613708640,,Short,Close,4.758,9659.511439448132
1613739600,,Long,Open,5.267,
1613757780,,Long,Close,5.145,9428.218683667337
1613774700,,Short,Open,5.197,
1613780460,,Short,Close,5.16,9487.746537048795
1613911500,,Long,Open,5.046,
1613916000,,Long,Close,5.074,9532.761250147127
1613949300,,Short,Open,5.12,
1613952180,,Short,Close,5.079,9601.410536593694
1614126240,,Long,Open,3.711,
1614138660,,Long,Close,4.047,10462.361335176878
1614144240,,Long,Open,3.948,
1614154140,,Long,Close,4.04,10697.600162684725
1614161880,,Long,Open,4.019,
1614180060,,Long,Close,3.768,10021.475632511978
1614237120,,Long,Open,3.965,
1614249900,,Long,Close,3.91,9874.558019506516
1614361680,,Long,Open,3.708,
1614379860,,Long,Close,3.492,9291.90157465843
1614384540,,Short,Open,3.588,
1614398760,,Short,Close,3.646,9134.3846790684
1614409740,,Long,Open,3.66,
1614413160,,Long,Close,3.704,9236.801596335612
1614428640,,Long,Open,3.664,
1614446820,,Long,Close,3.764,9481.3065916049
1614456540,,Long,Open,3.796,
1614457980,,Long,Close,3.828,9553.58432016792
1614503160,,Short,Open,3.48,
1614514680,,Short,Close,3.463,9592.573925325607
1614551760,,Long,Open,3.464,
1614553200,,Long,Close,3.516,9728.784044315149
1614556080,,Long,Open,3.456,
1614565440,,Long,Close,3.551,9988.216033463543
1614572640,,Long,Open,3.476,
1614585600,,Long,Close,3.505,10063.48971217833
1614601800,,Long,Open,3.567,
1614603780,,Long,Close,3.616,10193.570825959476
1614629880,,Short,Open,3.637,
1614648060,,Short,Close,3.674,10081.79749504409
1614673080,,Short,Open,3.652,
1614682080,,Short,Close,3.732,9853.058846597933
1614708900,,Short,Open,3.65,
1614711960,,Short,Close,3.599,9982.739138253683
1614726720,,Short,Open,3.646,
1614744900,,Short,Close,3.9,9279.857925406179
1614758040,,Long,Open,3.897,
1614763440,,Long,Close,3.949,9396.16166801926
1614810600,,Short,Open,3.885,
1614825180,,Short,Close,3.891,9374.144901250582
1614836160,,Short,Open,3.812,
1614840300,,Short,Close,3.787,9428.074268339351
1618160446,EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.4 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,,,,10000
1609110720,,Short,Open,2.748,
1609113060,,Short,Close,2.72,10093.81077147016
1609193520,,Short,Open,2.808,
1609194600,,Short,Close,2.774,10207.85645453995
1609200540,,Short,Open,2.779,
1609202340,,Short,Close,2.734,10364.852478704108
1609293960,,Long,Open,2.628,
1609298280,,Long,Close,2.646,10427.495943274029
1609311060,,Short,Open,2.589,
1609313940,,Short,Close,2.581,10451.349091970224
1609468380,,Long,Open,2.623,
1609470540,,Long,Close,2.643,10522.614303300508
1609531560,,Short,Open,2.629,
1609546500,,Short,Close,2.607,10602.181117396425
1609551900,,Short,Open,2.606,
1609570080,,Short,Close,2.627,10508.331879477737
1609574400,,Long,Open,2.62,
1609582500,,Long,Close,2.611,10463.856768582642
1609597800,,Long,Open,2.641,
1609606440,,Long,Close,2.674,10586.129767811673
1609632000,,Short,Open,2.629,
1609644240,,Short,Close,2.597,10706.411395624627
1609650360,,Short,Open,2.609,
1609668540,,Short,Close,2.674,10431.322691451389
1609693200,,Long,Open,2.754,
1609704900,,Long,Close,2.735,10351.06892776712
1609732440,,Long,Open,3.003,
1609738200,,Long,Close,3.016,10387.562046965273
1609743600,,Long,Open,3.058,
1609752600,,Long,Close,2.74,9299.918401791336
1609763580,,Short,Open,2.771,
1609776180,,Short,Close,2.739,9399.789658317191
1609779780,,Short,Open,2.777,
1609795440,,Short,Close,2.745,9500.499079183586
1609809480,,Long,Open,2.817,
1609827660,,Long,Close,2.738,9226.679654107778
1609874640,,Long,Open,2.878,
1609886520,,Long,Close,2.932,9392.28028007204
1610078940,,Short,Open,3.039,
1610097120,,Short,Close,3.083,9248.88961344676
1610105580,,Long,Open,3.188,
1610118000,,Long,Close,3.17,9189.311446225383
1610205300,,Long,Open,3.443,
1610208180,,Long,Close,3.591,9576.653601357142
1610223120,,Long,Open,3.603,
1610235180,,Long,Close,3.626,9630.076603317839
1610284500,,Short,Open,3.572,
1610287200,,Short,Close,3.417,10039.91670329371
1610316900,,Short,Open,3.128,
1610323200,,Short,Close,3.04,10314.111707192562
1610415720,,Long,Open,2.629,
1610418780,,Long,Close,2.645,10368.58151584325
1610441460,,Long,Open,2.684,
1610449560,,Long,Close,2.673,10317.826459439466
1610495640,,Short,Open,2.584,
1610497440,,Short,Close,2.545,10465.173326651406
1610531280,,Long,Open,2.695,
1610547120,,Long,Close,2.698,10468.44141194703
1610550000,,Long,Open,2.674,
1610553600,,Long,Close,2.711,10604.802061351595
1610574300,,Long,Open,2.745,
1610574660,,Long,Close,2.761,10658.081823168903
1610581500,,Long,Open,2.772,
1610582400,,Long,Close,2.799,10753.284793012743
1610606160,,Short,Open,2.745,
1610620020,,Short,Close,2.738,10772.08208326804
1610658000,,Long,Open,2.829,
1610667900,,Long,Close,2.792,10622.690934585782
1610744040,,Short,Open,2.724,
1610761320,,Short,Close,2.749,10516.779118274988
1610775000,,Long,Open,2.728,
1610780580,,Long,Close,2.762,10639.335062146545
1610793360,,Long,Open,2.811,
1610797320,,Long,Close,2.831,10706.460901774499
1610827560,,Short,Open,2.821,
1610832060,,Short,Close,2.805,10758.571497579434
1610840160,,Short,Open,2.801,
1610841600,,Short,Close,2.762,10899.642834231736
1610848800,,Short,Open,2.8,
1610854200,,Short,Close,2.781,10964.825812564108
1610867880,,Short,Open,2.752,
1610868600,,Short,Close,2.72,11083.4499280991
1610874360,,Short,Open,2.737,
1610892000,,Short,Close,2.716,11159.554394510764
1610904780,,Long,Open,2.75,
1610915400,,Long,Close,2.773,11243.886538367115
1610924040,,Long,Open,2.785,
1610934480,,Long,Close,2.784,11230.857356809978
1610937540,,Long,Open,2.771,
1610948340,,Long,Close,2.729,11051.782937189839
1610948880,,Short,Open,2.736,
1610951760,,Short,Close,2.719,11111.55627899955
1610996760,,Short,Open,2.772,
1611008280,,Short,Close,2.785,11050.598249184974
1611028080,,Long,Open,2.823,
1611035280,,Long,Close,2.836,11092.605397584424
1611041760,,Long,Open,2.865,
1611042300,,Long,Close,2.883,11153.367321517246
1611050400,,Long,Open,2.889,
1611056340,,Long,Close,2.893,11159.874803676175
1611118260,,Short,Open,2.762,
1611125640,,Short,Close,2.755,11179.207811989221
1611168480,,Long,Open,2.738,
1611169200,,Long,Close,2.75,11219.221046670556
1611177300,,Long,Open,2.746,
1611184680,,Long,Close,2.774,11324.552617668372
1611191340,,Long,Open,2.749,
1611199620,,Long,Close,2.764,11377.236298467511
1611297360,,Long,Open,2.568,
1611305460,,Long,Close,2.584,11438.96400792985
1611311220,,Long,Open,2.586,
1611316800,,Long,Close,2.63,11624.287610434192
1611332100,,Long,Open,2.641,
1611340380,,Long,Close,2.654,11672.161541324449
1611348660,,Long,Open,2.65,
1611366840,,Long,Close,2.62,11530.791844407337
1611375480,,Short,Open,2.636,
1611378900,,Short,Close,2.631,11543.421473471517
1611385200,,Long,Open,2.655,
1611403380,,Long,Close,2.602,11303.93743421232
1611437220,,Long,Open,2.729,
1611446940,,Long,Close,2.721,11261.783564486963
1611468180,,Long,Open,2.751,
1611480600,,Long,Close,2.759,11285.497581147218
1611483660,,Long,Open,2.75,
1611485280,,Long,Close,2.77,11358.479868050172
1611489060,,Long,Open,2.758,
1611502560,,Long,Close,2.721,11197.135091366115
1611502740,,Short,Open,2.72,
1611503460,,Short,Close,2.704,11253.990191430039
1611525420,,Short,Open,2.7,
1611542160,,Short,Close,2.744,11061.735359288678
1611542340,,Long,Open,2.746,
1611546120,,Long,Close,2.757,11097.161916260173
1611548640,,Long,Open,2.735,
1611557280,,Long,Close,2.75,11149.097445520914
1611590400,,Short,Open,2.727,
1611599580,,Short,Close,2.694,11274.987804355706
1611640080,,Short,Open,2.635,
1611644940,,Short,Close,2.608,11381.406573497808
1611706140,,Long,Open,2.614,
1611724320,,Long,Close,2.583,11237.434828156605
1611787680,,Long,Open,2.514,
1611795240,,Long,Close,2.525,11277.574909603243
1611822420,,Long,Open,2.555,
1611830880,,Long,Close,2.576,11361.171092275632
1611965160,,Short,Open,2.74,
1611966780,,Short,Close,2.721,11430.800973267736
1611969120,,Short,Open,2.769,
1611987300,,Short,Close,2.696,11722.768976863159
1612022940,,Long,Open,2.844,
1612023480,,Long,Close,2.916,12009.932299952092
1612130040,,Short,Open,2.888,
1612148220,,Short,Close,3.062,11277.313122250804
1612162080,,Long,Open,3.137,
1612165860,,Long,Close,3.193,11469.44661482542
1612178280,,Long,Open,3.174,
1612196460,,Long,Close,2.984,10774.24348950225
1612201320,,Short,Open,2.99,
1612205460,,Short,Close,2.937,10956.452883011541
1612210320,,Short,Open,2.988,
1612228500,,Short,Close,3.016,10845.098946883263
1612293660,,Short,Open,2.987,
1612311840,,Short,Close,3.04,10644.146198161156
1612334700,,Long,Open,3.055,
1612348740,,Long,Close,3.025,10531.189334087707
1612348920,,Short,Open,3.017,
1612353060,,Short,Close,3.01,10547.17914916944
1612380240,,Long,Open,3.104,
1612388520,,Long,Close,3.087,10481.022783459817
1612420380,,Short,Open,3.054,
1612429020,,Short,Close,3.026,10568.65429235372
1612493280,,Short,Open,3.046,
1612511460,,Short,Close,3.108,10345.251121752064
1612537740,,Long,Open,3.16,
1612541160,,Long,Close,3.222,10539.788985757505
1612562400,,Long,Open,3.273,
1612563480,,Long,Close,3.351,10782.333585383556
1612568700,,Long,Open,3.325,
1612586880,,Long,Close,3.197,10358.960474013007
1612596960,,Short,Open,3.223,
1612605240,,Short,Close,3.22,10360.307813830164
1618160519,EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.4 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,,,,10000
1606980780,,Short,Open,3.043,
1606998960,,Short,Close,3.087,9847.52152481104
1607002740,,Long,Open,3.086,
1607010840,,Long,Close,3.118,9941.674807734717
1607075100,,Long,Open,3.096,
1607091840,,Long,Close,3.028,9715.538955027927
1607107140,,Short,Open,3.009,
1607110200,,Short,Close,3.001,9733.576471418211
1607166360,,Long,Open,2.929,
1607169600,,Long,Close,2.943,9772.27682585848
1607173920,,Long,Open,2.92,
1607179680,,Long,Close,2.943,9841.370839021474
1607184180,,Long,Open,2.924,
1607191020,,Long,Close,2.947,9910.847416794188
1607194620,,Long,Open,2.937,
1607202180,,Long,Close,2.956,9966.982564546266
1607256000,,Short,Open,2.961,
1607259060,,Short,Close,2.919,10100.27151719668
1607294340,,Long,Open,2.96,
1607312520,,Long,Close,2.968,10119.467492685579
1607326740,,Long,Open,2.99,
1607344560,,Long,Close,2.985,10094.463269997965
1607372820,,Short,Open,2.932,
1607391000,,Short,Close,2.954,10010.705390587147
1607518620,,Long,Open,2.758,
1607521860,,Long,Close,2.785,10100.620254233132
1607526720,,Long,Open,2.781,
1607534100,,Long,Close,2.821,10237.70394009418
1607538600,,Long,Open,2.78,
1607546700,,Long,Close,2.787,10255.271545445194
1607702580,,Long,Open,2.706,
1607716800,,Long,Close,2.719,10296.295663488481
1607726880,,Long,Open,2.73,
1607732100,,Long,Close,2.723,10261.67898945267
1607738400,,Long,Open,2.751,
1607756580,,Long,Close,2.764,10301.922974287785
1607762160,,Long,Open,2.756,
1607772960,,Long,Close,2.765,10327.296505909508
1607790600,,Short,Open,2.742,
1607808780,,Short,Close,2.787,10149.685084426255
1607913900,,Short,Open,2.843,
1607919480,,Short,Close,2.823,10212.909447061202
1607923800,,Short,Open,2.819,
1607937480,,Short,Close,2.834,10150.439337030139
1607969160,,Short,Open,2.827,
1607977260,,Short,Close,2.84,10095.679386405125
1607977440,,Long,Open,2.841,
1607984820,,Long,Close,2.853,10130.211513826924
1608019200,,Short,Open,2.837,
1608037380,,Short,Close,2.861,10036.477955729439
1608055380,,Long,Open,2.878,
1608057360,,Long,Close,2.892,10077.232054402766
1608062760,,Long,Open,2.882,
1608080940,,Long,Close,2.841,9925.923918648512
1608094080,,Short,Open,2.838,
1608112260,,Short,Close,2.842,9904.004344870164
1608139620,,Long,Open,3.028,
1608150600,,Long,Close,3.024,9883.008378988197
1608154020,,Long,Open,3.012,
1608155100,,Long,Close,3.037,9957.066630089497
1608161040,,Long,Open,3.045,
1608162480,,Long,Close,3.108,10154.944445270641
1608257520,,Short,Open,3.104,
1608265620,,Short,Close,3.049,10326.612734216453
1608271740,,Short,Open,3.09,
1608283800,,Short,Close,3.085,10335.047805588996
1608283980,,Long,Open,3.091,
1608285420,,Long,Close,3.126,10443.711922587829
1608313320,,Short,Open,3.045,
1608323760,,Short,Close,3.019,10524.460165128343
1608357420,,Long,Open,3.082,
1608365160,,Long,Close,3.081,10512.628513739592
1608365160,,Long,Open,3.081,
1608372360,,Long,Close,3.092,10541.721300419094
1608408720,,Short,Open,3.091,
1608416820,,Short,Close,3.086,10550.32656447125
1608461640,,Long,Open,3.165,
1608472620,,Long,Close,3.204,10671.786324017641
1608485580,,Long,Open,3.245,
1608494940,,Long,Close,3.251,10682.965225734928
1618160571,EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.4 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0 stoploss:0.1 timestop:18000,,,,10000
1593561960,,Long,Open,2.361,
1593569340,,Long,Close,2.366,10013.160525201187
1593583560,,Long,Open,2.368,
1593601740,,Long,Close,2.368,10005.149996781025
1593628740,,Long,Open,2.394,
1593639720,,Long,Close,2.389,9976.266290574777
1593744300,,Long,Open,2.357,
1593752400,,Long,Close,2.359,9976.74372919912
1593769500,,Long,Open,2.404,
1593777600,,Long,Close,2.412,10001.936252133282
1593786420,,Long,Open,2.431,
1593792540,,Long,Close,2.444,10047.37820421784
1593821160,,Short,Open,2.421,
1593836460,,Short,Close,2.468,9844.441914963943
1593936360,,Short,Open,2.443,
1593941040,,Short,Close,2.441,9844.619219689386
1593948600,,Short,Open,2.428,
1593951660,,Short,Close,2.412,9901.565557422786
1593961560,,Short,Open,2.424,
1593967680,,Short,Close,2.407,9963.030424277427
1593972720,,Short,Open,2.414,
1593980460,,Short,Close,2.41,9971.555542605673
1594012860,,Long,Open,2.423,
1594014480,,Long,Close,2.435,10012.923300061006
1594056240,,Long,Open,2.571,
1594064340,,Long,Close,2.573,10012.695857540304
1594092240,,Short,Open,2.578,
1594094400,,Short,Close,2.562,10066.778397213335
1594108440,,Short,Open,2.552,
1594112760,,Short,Close,2.544,10090.257027707148
1594121940,,Short,Open,2.554,
1594125180,,Short,Close,2.545,10117.713272906736
1594131660,,Short,Open,2.56,
1594149840,,Short,Close,2.555,10129.364452097569
1594210680,,Long,Open,2.662,
1594215180,,Long,Close,2.665,10132.667340281048
1594327680,,Short,Open,2.626,
1594345860,,Short,Close,2.64,10070.584109344953
1594398060,,Long,Open,2.618,
1594408500,,Long,Close,2.61,10031.778894488165
1594413900,,Long,Open,2.61,
1594419480,,Long,Close,2.615,10042.956064229613
1594430280,,Long,Open,2.623,
1594432800,,Long,Close,2.642,10107.610800517454
1594558800,,Short,Open,2.627,
1594560600,,Short,Close,2.607,10176.414888594794
1594569240,,Short,Open,2.594,
1594580400,,Short,Close,2.592,10176.113597668254
1594621620,,Long,Open,2.619,
1594628460,,Long,Close,2.635,10230.090905838853
1594659960,,Short,Open,2.63,
1594663200,,Short,Close,2.626,10237.453459476334
1594672740,,Short,Open,2.534,
1594690920,,Short,Close,2.552,10156.601009360387
1594733400,,Long,Open,2.549,
1594738260,,Long,Close,2.551,10156.438439991543
1594782900,,Short,Open,2.554,
1594790820,,Short,Close,2.55,10164.207280295526
1594901340,,Short,Open,2.471,
1594916640,,Short,Close,2.47,10160.186022085401
1594944900,,Long,Open,2.497,
1594963080,,Long,Close,2.484,10099.20374737567
1594972620,,Long,Open,2.496,
1594981260,,Long,Close,2.498,10099.210221224228
1595016900,,Short,Open,2.498,
1595019600,,Short,Close,2.488,10131.527693932147
1595023020,,Short,Open,2.495,
1595041200,,Short,Close,2.492,10135.594923646873
1595068380,,Long,Open,2.506,
1595073600,,Long,Close,2.511,10147.692925057734
1595137140,,Short,Open,2.5,
1595137500,,Short,Close,2.49,10180.133069800557
1595196720,,Long,Open,2.583,
1595199780,,Long,Close,2.59,10199.555329099037
1595206800,,Long,Open,2.584,
1595210940,,Long,Close,2.583,10187.451646258034
1595247660,,Short,Open,2.584,
1595250900,,Short,Close,2.571,10230.513342024708
1595253960,,Short,Open,2.579,
1595268720,,Short,Close,2.591,10174.764779673611
1595286720,,Short,Open,2.57,
1595301300,,Short,Close,2.568,10174.536738252868
1595415060,,Short,Open,2.598,
1595428200,,Short,Close,2.588,10205.528737456807
1595471580,,Long,Open,2.663,
1595489760,,Long,Close,2.654,10162.900822604206
1595510280,,Short,Open,2.66,
1595513880,,Short,Close,2.64,10231.122159855493
1595539800,,Short,Open,2.65,
1595549340,,Short,Close,2.651,10219.079549953221
1595580840,,Short,Open,2.593,
1595598120,,Short,Close,2.594,10206.966413468557
1595621340,,Long,Open,2.611,
1595623320,,Long,Close,2.621,10237.861739764583
1595628000,,Long,Open,2.618,
1595641680,,Long,Close,2.618,10229.67145037277
1595659140,,Long,Open,2.652,
1595666520,,Long,Close,2.654,10229.196225816706
1595684700,,Long,Open,2.65,
1595693880,,Long,Close,2.656,10244.154784765493
1595694240,,Short,Open,2.654,
1595712420,,Short,Close,2.723,9969.839942171779
1595772720,,Short,Open,2.723,
1595782260,,Short,Close,2.718,9980.156145264347
1595803500,,Short,Open,2.722,
1595821680,,Short,Close,2.766,9810.97599944611
1595866680,,Short,Open,2.721,
1595884860,,Short,Close,2.871,9262.71226723274
1596053700,,Short,Open,3.089,
1596063240,,Short,Close,3.073,9303.241506146276
1596075480,,Short,Open,3.018,
1596086280,,Short,Close,2.994,9369.721767119818
1596099240,,Short,Open,3.016,
1596113280,,Short,Close,2.981,9470.872511469952
1596122460,,Long,Open,3.015,
1596124980,,Long,Close,3.033,9519.793101899346
1596144420,,Long,Open,3.075,
1596162600,,Long,Close,3.034,9385.348237185588
1596170340,,Short,Open,3.028,
1596188520,,Short,Close,3.047,9318.996180784305
1596342600,,Long,Open,3.432,
1596343140,,Long,Close,2.603,7062.337173932016
1596353040,,Short,Open,3.06,
1596359700,,Short,Close,3.019,7151.237689641206
1596379500,,Short,Open,2.971,
1596382740,,Short,Close,2.945,7208.048989690345
1596385980,,Short,Open,2.992,
1596397140,,Short,Close,2.968,7260.0548704223775
1596481560,,Long,Open,3.096,
1596499740,,Long,Close,3.07,7193.326149042293
1596525660,,Short,Open,3.063,
1596538800,,Short,Close,3.02,7288.47438527921
1596583440,,Long,Open,3.042,
1596601620,,Long,Close,3.032,7258.703291485086
1596636540,,Long,Open,3.07,
1596643560,,Long,Close,3.091,7302.508974749583
1596715560,,Short,Open,3.029,
1596733740,,Short,Close,3.131,7050.95550151098
1596754800,,Short,Open,3.1,
1596771720,,Short,Close,3.143,6947.589403659539
1596795840,,Long,Open,3.214,
1596814020,,Long,Close,3.148,6799.475617164298
1596831120,,Short,Open,2.985,
1596846240,,Short,Close,2.977,6812.244508460638
1596874860,,Long,Open,2.994,
1596878100,,Long,Close,3.017,6859.084718998038
1597181940,,Short,Open,2.969,
1597193460,,Short,Close,2.983,6821.280049970862
1597232160,,Long,Open,3.018,
1597248000,,Long,Close,3.047,6881.316355205901
1597249080,,Long,Open,3.017,
1597267260,,Long,Close,3.015,6871.253256843565
1597269780,,Short,Open,3.02,
1597276800,,Short,Close,3.024,6856.66253734506
1597276980,,Long,Open,3.034,
1597277880,,Long,Close,3.042,6869.242275758994
1597350420,,Long,Open,3.045,
1597351500,,Long,Close,3.072,6924.607691728975
1597436460,,Long,Open,3.259,
1597449600,,Long,Close,3.317,7042.205760814433
1597739400,,Short,Open,3.761,
1597741560,,Short,Close,3.729,7096.441792504262
1597747500,,Short,Open,3.754,
1597751820,,Short,Close,3.635,7315.538478188362
1597900500,,Long,Open,3.371,
1597903740,,Long,Close,3.401,7374.738133262286
